timestamp,precipitation,temp_mean,snow_depth,temp_min,temp_max,day,month,year,visitors,datetime,weekday
2016-03-13 00:00:00+00:00,-1.0,-0.3,5.0,-2.7,2.9,13,3,2016,910,2016-03-13,Sun
2016-03-14 00:00:00+00:00,-1.0,2.5,5.0,-0.4,5.8,14,3,2016,172,2016-03-14,Mon
2016-03-15 00:00:00+00:00,-1.0,2.1,3.0,1.2,4.0,15,3,2016,246,2016-03-15,Tue
2016-03-16 00:00:00+00:00,-1.0,4.5,0.0,1.3,8.7,16,3,2016,408,2016-03-16,Wed
2016-03-17 00:00:00+00:00,4.5,4.2,-1.0,1.6,8.4,17,3,2016,215,2016-03-17,Thu
2016-03-18 00:00:00+00:00,-1.0,-2.5,3.0,-4.0,4.2,18,3,2016,281,2016-03-18,Fri
2016-03-19 00:00:00+00:00,-1.0,-3.0,2.0,-6.9,1.1,19,3,2016,489,2016-03-19,Sat
2016-03-20 00:00:00+00:00,0.3,-2.3,2.0,-6.8,1.5,20,3,2016,422,2016-03-20,Sun
2016-03-21 00:00:00+00:00,-1.0,-1.4,0.0,-2.4,1.0,21,3,2016,108,2016-03-21,Mon
2016-03-22 00:00:00+00:00,-1.0,-2.5,0.0,-7.0,0.7,22,3,2016,167,2016-03-22,Tue
2016-03-23 00:00:00+00:00,-1.0,0.2,0.0,-1.8,1.9,23,3,2016,146,2016-03-23,Wed
2016-03-24 00:00:00+00:00,-1.0,0.8,0.0,-0.4,1.7,24,3,2016,198,2016-03-24,Thu
2016-03-25 00:00:00+00:00,0.2,2.0,-1.0,1.0,3.1,25,3,2016,1522,2016-03-25,Fri
2016-03-26 00:00:00+00:00,-1.0,2.2,-1.0,1.7,3.1,26,3,2016,1303,2016-03-26,Sat
2016-03-27 00:00:00+00:00,-1.0,3.2,-1.0,1.0,7.5,27,3,2016,2597,2016-03-27,Sun
2016-03-28 00:00:00+00:00,-1.0,5.3,-1.0,2.5,9.7,28,3,2016,3419,2016-03-28,Mon
2016-03-29 00:00:00+00:00,-1.0,5.9,-1.0,2.7,8.3,29,3,2016,289,2016-03-29,Tue
2016-03-30 00:00:00+00:00,-1.0,3.4,-1.0,1.3,7.1,30,3,2016,166,2016-03-30,Wed
2016-03-31 00:00:00+00:00,-1.0,2.4,0.0,-1.2,7.5,31,3,2016,212,2016-03-31,Thu
